date,method,eps,min_samples,n_components,n_noise
2010-08-20,A,3.5,9,1,13
2010-08-20,A,3.5,10,1,14
2010-08-20,A,3.5,11,1,14
2010-08-20,A,3.5,12,1,14
2010-08-20,A,4.0,4,3,1
2010-08-20,A,4.0,5,2,7
2010-08-20,A,4.0,6,1,12
2010-08-20,A,4.0,7,1,12
2010-08-20,A,4.0,8,1,12
2010-08-20,A,4.0,9,1,12
2010-08-20,A,4.0,10,1,12
2010-08-20,A,4.0,11,1,12
2010-08-20,A,4.0,12,1,13
2010-08-21,A,1.0,4,7,31
2010-08-21,A,1.0,5,9,77
2010-08-21,A,1.0,6,0,398
2010-08-21,A,1.0,7,0,398
2010-08-21,A,1.0,8,0,398
2010-08-21,A,1.0,9,0,398
2010-08-21,A,1.0,10,0,398
2010-08-21,A,1.0,11,0,398
2010-08-21,A,1.0,12,0,398
2010-08-21,A,1.5,4,5,11
2010-08-21,A,1.5,5,3,26
2010-08-21,A,1.5,6,5,32
2010-08-21,A,1.5,7,5,49
2010-08-21,A,1.5,8,6,74
2010-08-21,A,1.5,9,5,131
2010-08-21,A,1.5,10,0,398
2010-08-21,A,1.5,11,0,398
2010-08-21,A,1.5,12,0,398
2010-08-21,A,2.0,4,4,9
2010-08-21,A,2.0,5,3,17
2010-08-21,A,2.0,6,3,17
2010-08-21,A,2.0,7,3,24
2010-08-21,A,2.0,8,5,26
2010-08-21,A,2.0,9,4,40
2010-08-21,A,2.0,10,5,49
2010-08-21,A,2.0,11,5,74
2010-08-21,A,2.0,12,2,132
2010-08-21,A,2.5,4,4,9
2010-08-21,A,2.5,5,2,17
2010-08-21,A,2.5,6,3,17
2010-08-21,A,2.5,7,2,22
2010-08-21,A,2.5,8,2,22
2010-08-21,A,2.5,9,2,23
2010-08-21,A,2.5,10,2,25
2010-08-21,A,2.5,11,4,31
2010-08-21,A,2.5,12,4,31
2010-08-21,A,3.0,4,4,6
2010-08-21,A,3.0,5,2,14
2010-08-21,A,3.0,6,2,16
2010-08-21,A,3.0,7,2,16
2010-08-21,A,3.0,8,2,20
2010-08-21,A,3.0,9,2,20
2010-08-21,A,3.0,10,2,20
2010-08-21,A,3.0,11,2,22
2010-08-21,A,3.0,12,2,22
2010-08-21,A,3.5,4,4,5
2010-08-21,A,3.5,5,2,13
2010-08-21,A,3.5,6,2,13
2010-08-21,A,3.5,7,2,13
2010-08-21,A,3.5,8,2,15
2010-08-21,A,3.5,9,2,16
2010-08-21,A,3.5,10,2,19
2010-08-21,A,3.5,11,2,19
2010-08-21,A,3.5,12,2,19
2010-08-21,A,4.0,4,3,1
2010-08-21,A,4.0,5,2,7
2010-08-21,A,4.0,6,1,12
2010-08-21,A,4.0,7,1,12
2010-08-21,A,4.0,8,1,12
2010-08-21,A,4.0,9,1,12
2010-08-21,A,4.0,10,1,14
2010-08-21,A,4.0,11,1,14
2010-08-21,A,4.0,12,1,17
2011-07-26,A,1.0,4,10,30
2011-07-26,A,1.0,5,11,109
2011-07-26,A,1.0,6,0,407
2011-07-26,A,1.0,7,0,407
2011-07-26,A,1.0,8,0,407
2011-07-26,A,1.0,9,0,407
2011-07-26,A,1.0,10,0,407
2011-07-26,A,1.0,11,0,407
2011-07-26,A,1.0,12,0,407
2011-07-26,A,1.5,4,7,11
2011-07-26,A,1.5,5,7,15
2011-07-26,A,1.5,6,6,32
2011-07-26,A,1.5,7,6,63
2011-07-26,A,1.5,8,5,91
2011-07-26,A,1.5,9,4,163
2011-07-26,A,1.5,10,0,407
2011-07-26,A,1.5,11,0,407
2011-07-26,A,1.5,12,0,407
2011-07-26,A,2.0,4,4,6
2011-07-26,A,2.0,5,7,6
2011-07-26,A,2.0,6,6,14
2011-07-26,A,2.0,7,5,25
2011-07-26,A,2.0,8,6,37
2011-07-26,A,2.0,9,4,66
2011-07-26,A,2.0,10,4,76
2011-07-26,A,2.0,11,5,94
2011-07-26,A,2.0,12,4,140
2011-07-26,A,2.5,4,3,4
2011-07-26,A,2.5,5,3,4
2011-07-26,A,2.5,6,3,4
2011-07-26,A,2.5,7,5,5
2011-07-26,A,2.5,8,6,9
2011-07-26,A,2.5,9,5,20
2011-07-26,A,2.5,10,5,31
2011-07-26,A,2.5,11,4,43
2011-07-26,A,2.5,12,3,58
2011-07-26,A,3.0,4,3,4
2011-07-26,A,3.0,5,3,4
2011-07-26,A,3.0,6,3,4
2011-07-26,A,3.0,7,3,4
2011-07-26,A,3.0,8,4,4
2011-07-26,A,3.0,9,4,5
2011-07-26,A,3.0,10,4,13
2011-07-26,A,3.0,11,3,22
2011-07-26,A,3.0,12,3,37
2011-07-26,A,3.5,4,3,4
2011-07-26,A,3.5,5,3,4
2011-07-26,A,3.5,6,3,4
2011-07-26,A,3.5,7,3,4
2011-07-26,A,3.5,8,3,4
2011-07-26,A,3.5,9,3,4
2011-07-26,A,3.5,10,3,11
2011-07-26,A,3.5,11,3,16
2011-07-26,A,3.5,12,3,19
2011-07-26,A,4.0,4,2,3
2011-07-26,A,4.0,5,2,3
2011-07-26,A,4.0,6,2,3
2011-07-26,A,4.0,7,2,3
2011-07-26,A,4.0,8,2,3
2011-07-26,A,4.0,9,2,3
2011-07-26,A,4.0,10,3,3
2011-07-26,A,4.0,11,3,3
2011-07-26,A,4.0,12,3,7
2011-07-27,A,1.0,4,9,26
2011-07-27,A,1.0,5,14,92
2011-07-27,A,1.0,6,0,516
2011-07-27,A,1.0,7,0,516
2011-07-27,A,1.0,8,0,516
2011-07-27,A,1.0,9,0,516
2011-07-27,A,1.0,10,0,516
2011-07-27,A,1.0,11,0,516
2011-07-27,A,1.0,12,0,516
2011-07-27,A,1.5,4,8,4
2011-07-27,A,1.5,5,7,14
2011-07-27,A,1.5,6,5,33
2011-07-27,A,1.5,7,6,56
2011-07-27,A,1.5,8,7,90
2011-07-27,A,1.5,9,3,142
2011-07-27,A,1.5,10,0,516
2011-07-27,A,1.5,11,0,516
2011-07-27,A,1.5,12,0,516
2011-07-27,A,2.0,4,3,0
2011-07-27,A,2.0,5,7,1
2011-07-27,A,2.0,6,7,4
2011-07-27,A,2.0,7,4,25
2011-07-27,A,2.0,8,4,33
2011-07-27,A,2.0,9,2,63
2011-07-27,A,2.0,10,2,82
2011-07-27,A,2.0,11,3,102
2011-07-27,A,2.0,12,3,127
2011-07-27,A,2.5,4,3,0
2011-07-27,A,2.5,5,3,0
2011-07-27,A,2.5,6,3,0
2011-07-27,A,2.5,7,3,1
2011-07-27,A,2.5,8,4,16
2011-07-27,A,2.5,9,4,20
2011-07-27,A,2.5,10,3,32
2011-07-27,A,2.5,11,1,57
2011-07-27,A,2.5,12,2,57
2011-07-27,A,3.0,4,2,0
2011-07-27,A,3.0,5,2,0
2011-07-27,A,3.0,6,3,0
2011-07-27,A,3.0,7,3,0
2011-07-27,A,3.0,8,3,0
2011-07-27,A,3.0,9,3,1
2011-07-27,A,3.0,10,3,7
2011-07-27,A,3.0,11,3,22
2011-07-27,A,3.0,12,2,36
2011-07-27,A,3.5,4,2,0
2011-07-27,A,3.5,5,2,0
2011-07-27,A,3.5,6,2,0
2011-07-27,A,3.5,7,3,0
2011-07-27,A,3.5,8,3,0
2011-07-27,A,3.5,9,3,0
2011-07-27,A,3.5,10,3,0
2011-07-27,A,3.5,11,3,3
2011-07-27,A,3.5,12,2,17
2011-07-27,A,4.0,4,2,0
2011-07-27,A,4.0,5,2,0
2011-07-27,A,4.0,6,2,0
2011-07-27,A,4.0,7,2,0
2011-07-27,A,4.0,8,2,0
2011-07-27,A,4.0,9,3,0
2011-07-27,A,4.0,10,3,0
2011-07-27,A,4.0,11,3,0
2011-07-27,A,4.0,12,2,11
2011-07-28,A,1.0,4,7,22
2011-07-28,A,1.0,5,14,93
2011-07-28,A,1.0,6,0,572
2011-07-28,A,1.0,7,0,572
2011-07-28,A,1.0,8,0,572
2011-07-28,A,1.0,9,0,572
2011-07-28,A,1.0,10,0,572
2011-07-28,A,1.0,11,0,572
2011-07-28,A,1.0,12,0,572
2011-07-28,A,1.5,4,4,5
2011-07-28,A,1.5,5,5,12
2011-07-28,A,1.5,6,5,23
2011-07-28,A,1.5,7,5,50
2011-07-28,A,1.5,8,7,80
2011-07-28,A,1.5,9,7,135
2011-07-28,A,1.5,10,0,572
2011-07-28,A,1.5,11,0,572
2011-07-28,A,1.5,12,0,572
2011-07-28,A,2.0,4,2,3
2011-07-28,A,2.0,5,2,7
2011-07-28,A,2.0,6,4,8
2011-07-28,A,2.0,7,3,20
2011-07-28,A,2.0,8,3,24
2011-07-28,A,2.0,9,4,45
2011-07-28,A,2.0,10,4,63
2011-07-28,A,2.0,11,5,80
2011-07-28,A,2.0,12,6,113
2011-07-28,A,2.5,4,2,3
2011-07-28,A,2.5,5,1,7
2011-07-28,A,2.5,6,1,7
2011-07-28,A,2.5,7,1,7
2011-07-28,A,2.5,8,1,11
2011-07-28,A,2.5,9,1,17
2011-07-28,A,2.5,10,2,19
2011-07-28,A,2.5,11,2,26
2011-07-28,A,2.5,12,2,37
2011-07-28,A,3.0,4,2,0
2011-07-28,A,3.0,5,1,6
2011-07-28,A,3.0,6,1,6
2011-07-28,A,3.0,7,1,6
2011-07-28,A,3.0,8,1,6
2011-07-28,A,3.0,9,1,6
2011-07-28,A,3.0,10,1,7
2011-07-28,A,3.0,11,1,11
2011-07-28,A,3.0,12,1,13
2011-07-28,A,3.5,4,2,0
2011-07-28,A,3.5,5,1,5
2011-07-28,A,3.5,6,1,5
2011-07-28,A,3.5,7,1,5
2011-07-28,A,3.5,8,1,5
2011-07-28,A,3.5,9,1,5
2011-07-28,A,3.5,10,1,5
2011-07-28,A,3.5,11,1,5
2011-07-28,A,3.5,12,1,8
2011-07-28,A,4.0,4,1,0
2011-07-28,A,4.0,5,1,0
2011-07-28,A,4.0,6,1,1
2011-07-28,A,4.0,7,1,4
2011-07-28,A,4.0,8,1,4
2011-07-28,A,4.0,9,1,4
2011-07-28,A,4.0,10,1,4
2011-07-28,A,4.0,11,1,4
2011-07-28,A,4.0,12,1,4
2011-07-29,A,1.0,4,12,19
2011-07-29,A,1.0,5,12,86
2011-07-29,A,1.0,6,0,609
2011-07-29,A,1.0,7,0,609
2011-07-29,A,1.0,8,0,609
2011-07-29,A,1.0,9,0,609
2011-07-29,A,1.0,10,0,609
2011-07-29,A,1.0,11,0,609
2011-07-29,A,1.0,12,0,609
2011-07-29,A,1.5,4,7,3
2011-07-29,A,1.5,5,7,14
2011-07-29,A,1.5,6,7,28
2011-07-29,A,1.5,7,6,53
2011-07-29,A,1.5,8,6,89
2011-07-29,A,1.5,9,4,130
2011-07-29,A,1.5,10,0,609
2011-07-29,A,1.5,11,0,609
2011-07-29,A,1.5,12,0,609
2011-07-29,A,2.0,4,2,0
2011-07-29,A,2.0,5,2,4
2011-07-29,A,2.0,6,5,9
2011-07-29,A,2.0,7,5,22
2011-07-29,A,2.0,8,5,28
2011-07-29,A,2.0,9,4,57
2011-07-29,A,2.0,10,5,78
2011-07-29,A,2.0,11,3,115
2011-07-29,A,2.0,12,3,125
2011-07-29,A,2.5,4,2,0
2011-07-29,A,2.5,5,1,4
2011-07-29,A,2.5,6,1,4
2011-07-29,A,2.5,7,1,4
2011-07-29,A,2.5,8,2,15
2011-07-29,A,2.5,9,2,21
2011-07-29,A,2.5,10,4,23
2011-07-29,A,2.5,11,4,29
2011-07-29,A,2.5,12,3,41
2011-07-29,A,3.0,4,2,0
2011-07-29,A,3.0,5,1,4
2011-07-29,A,3.0,6,1,4
2011-07-29,A,3.0,7,1,4
2011-07-29,A,3.0,8,1,5
2011-07-29,A,3.0,9,1,8
2011-07-29,A,3.0,10,1,8
2011-07-29,A,3.0,11,1,14
2011-07-29,A,3.0,12,1,17
2011-07-29,A,3.5,4,2,0
2011-07-29,A,3.5,5,1,4
2011-07-29,A,3.5,6,1,4
2011-07-29,A,3.5,7,1,4
2011-07-29,A,3.5,8,1,4
2011-07-29,A,3.5,9,1,4
2011-07-29,A,3.5,10,1,6
2011-07-29,A,3.5,11,1,8
2011-07-29,A,3.5,12,1,12
2011-07-29,A,4.0,4,1,0
2011-07-29,A,4.0,5,1,0
2011-07-29,A,4.0,6,1,0
2011-07-29,A,4.0,7,1,3
2011-07-29,A,4.0,8,1,3
2011-07-29,A,4.0,9,1,3
2011-07-29,A,4.0,10,1,3
2011-07-29,A,4.0,11,1,3
2011-07-29,A,4.0,12,1,4
2011-07-30,A,1.0,4,5,19
2011-07-30,A,1.0,5,5,49
2011-07-30,A,1.0,6,0,585
2011-07-30,A,1.0,7,0,585
2011-07-30,A,1.0,8,0,585
2011-07-30,A,1.0,9,0,585
2011-07-30,A,1.0,10,0,585
2011-07-30,A,1.0,11,0,585
2011-07-30,A,1.0,12,0,585
2011-07-30,A,1.5,4,5,6
2011-07-30,A,1.5,5,4,16
2011-07-30,A,1.5,6,5,16
2011-07-30,A,1.5,7,5,28
2011-07-30,A,1.5,8,3,52
2011-07-30,A,1.5,9,3,72
2011-07-30,A,1.5,10,0,585
2011-07-30,A,1.5,11,0,585
2011-07-30,A,1.5,12,0,585
2011-07-30,A,2.0,4,4,5
2011-07-30,A,2.0,5,3,13
2011-07-30,A,2.0,6,4,14
2011-07-30,A,2.0,7,4,14
2011-07-30,A,2.0,8,4,16
2011-07-30,A,2.0,9,3,35
2011-07-30,A,2.0,10,3,40
2011-07-30,A,2.0,11,3,51
2011-07-30,A,2.0,12,3,62
2011-07-30,A,2.5,4,3,0
2011-07-30,A,2.5,5,1,8
2011-07-30,A,2.5,6,2,9
2011-07-30,A,2.5,7,2,9
2011-07-30,A,2.5,8,3,10
2011-07-30,A,2.5,9,3,12
2011-07-30,A,2.5,10,3,12
2011-07-30,A,2.5,11,3,13
2011-07-30,A,2.5,12,2,29
2011-07-30,A,3.0,4,3,0
2011-07-30,A,3.0,5,1,8
2011-07-30,A,3.0,6,1,8
2011-07-30,A,3.0,7,1,8
2011-07-30,A,3.0,8,1,8
2011-07-30,A,3.0,9,1,8
2011-07-30,A,3.0,10,2,8
2011-07-30,A,3.0,11,2,10
2011-07-30,A,3.0,12,2,12
2011-07-30,A,3.5,4,3,0
2011-07-30,A,3.5,5,1,8
2011-07-30,A,3.5,6,1,8
2011-07-30,A,3.5,7,1,8
2011-07-30,A,3.5,8,1,8
2011-07-30,A,3.5,9,1,8
2011-07-30,A,3.5,10,1,8
2011-07-30,A,3.5,11,1,8
2011-07-30,A,3.5,12,1,8
2011-07-30,A,4.0,4,2,0
2011-07-30,A,4.0,5,1,4
2011-07-30,A,4.0,6,1,7
2011-07-30,A,4.0,7,1,7
2011-07-30,A,4.0,8,1,7
2011-07-30,A,4.0,9,1,7
2011-07-30,A,4.0,10,1,7
2011-07-30,A,4.0,11,1,7
2011-07-30,A,4.0,12,1,7
2011-07-31,A,1.0,4,6,21
2011-07-31,A,1.0,5,4,56
2011-07-31,A,1.0,6,0,560
2011-07-31,A,1.0,7,0,560
2011-07-31,A,1.0,8,0,560
2011-07-31,A,1.0,9,0,560
2011-07-31,A,1.0,10,0,560
2011-07-31,A,1.0,11,0,560
2011-07-31,A,1.0,12,0,560
2011-07-31,A,1.5,4,5,8
2011-07-31,A,1.5,5,5,14
2011-07-31,A,1.5,6,4,23
2011-07-31,A,1.5,7,3,32
2011-07-31,A,1.5,8,3,44
2011-07-31,A,1.5,9,2,71
2011-07-31,A,1.5,10,0,560
2011-07-31,A,1.5,11,0,560
2011-07-31,A,1.5,12,0,560
2011-07-31,A,2.0,4,4,6
2011-07-31,A,2.0,5,5,10
2011-07-31,A,2.0,6,4,16
2011-07-31,A,2.0,7,4,18
2011-07-31,A,2.0,8,3,27
2011-07-31,A,2.0,9,3,30
2011-07-31,A,2.0,10,3,36
2011-07-31,A,2.0,11,3,44
2011-07-31,A,2.0,12,2,60
2011-07-31,A,2.5,4,4,4
2011-07-31,A,2.5,5,4,4
2011-07-31,A,2.5,6,3,12
2011-07-31,A,2.5,7,4,12
2011-07-31,A,2.5,8,4,14
2011-07-31,A,2.5,9,4,15
2011-07-31,A,2.5,10,3,25
2011-07-31,A,2.5,11,3,26
2011-07-31,A,2.5,12,3,26
2011-07-31,A,3.0,4,3,4
2011-07-31,A,3.0,5,3,4
2011-07-31,A,3.0,6,3,4
2011-07-31,A,3.0,7,2,10
2011-07-31,A,3.0,8,3,10
2011-07-31,A,3.0,9,4,10
2011-07-31,A,3.0,10,3,22
2011-07-31,A,3.0,11,3,22
2011-07-31,A,3.0,12,3,22
2011-07-31,A,3.5,4,1,4
2011-07-31,A,3.5,5,1,4
2011-07-31,A,3.5,6,1,4
2011-07-31,A,3.5,7,1,4
2011-07-31,A,3.5,8,1,9
2011-07-31,A,3.5,9,1,9
2011-07-31,A,3.5,10,1,9
2011-07-31,A,3.5,11,2,10
2011-07-31,A,3.5,12,2,19
2011-07-31,A,4.0,4,1,4
2011-07-31,A,4.0,5,1,4
2011-07-31,A,4.0,6,1,4
2011-07-31,A,4.0,7,1,4
2011-07-31,A,4.0,8,1,8
2011-07-31,A,4.0,9,1,8
2011-07-31,A,4.0,10,1,8
2011-07-31,A,4.0,11,1,8
2011-07-31,A,4.0,12,1,8
2011-08-01,A,1.0,4,5,24
2011-08-01,A,1.0,5,4,58
2011-08-01,A,1.0,6,0,586
2011-08-01,A,1.0,7,0,586
2011-08-01,A,1.0,8,0,586
2011-08-01,A,1.0,9,0,586
2011-08-01,A,1.0,10,0,586
2011-08-01,A,1.0,11,0,586
2011-08-01,A,1.0,12,0,586
2011-08-01,A,1.5,4,5,6
2011-08-01,A,1.5,5,5,16
2011-08-01,A,1.5,6,5,20
2011-08-01,A,1.5,7,4,35
2011-08-01,A,1.5,8,2,59
2011-08-01,A,1.5,9,2,81
2011-08-01,A,1.5,10,0,586
2011-08-01,A,1.5,11,0,586
2011-08-01,A,1.5,12,0,586
2011-08-01,A,2.0,4,3,4
2011-08-01,A,2.0,5,4,7
2011-08-01,A,2.0,6,4,12
2011-08-01,A,2.0,7,5,16
2011-08-01,A,2.0,8,4,28
2011-08-01,A,2.0,9,2,47
2011-08-01,A,2.0,10,2,51
2011-08-01,A,2.0,11,2,58
2011-08-01,A,2.0,12,3,63
2011-08-01,A,2.5,4,3,3
2011-08-01,A,2.5,5,3,4
2011-08-01,A,2.5,6,3,5
2011-08-01,A,2.5,7,4,6
2011-08-01,A,2.5,8,4,9
2011-08-01,A,2.5,9,3,20
2011-08-01,A,2.5,10,3,21
2011-08-01,A,2.5,11,2,35
2011-08-01,A,2.5,12,2,42
2011-08-01,A,3.0,4,2,0
2011-08-01,A,3.0,5,3,0
2011-08-01,A,3.0,6,3,2
2011-08-01,A,3.0,7,3,2
2011-08-01,A,3.0,8,4,2
2011-08-01,A,3.0,9,4,2
2011-08-01,A,3.0,10,4,5
2011-08-01,A,3.0,11,3,18
2011-08-01,A,3.0,12,2,32
2011-08-01,A,3.5,4,2,0
2011-08-01,A,3.5,5,2,0
2011-08-01,A,3.5,6,2,0
2011-08-01,A,3.5,7,3,0
2011-08-01,A,3.5,8,3,2
2011-08-01,A,3.5,9,3,2
2011-08-01,A,3.5,10,3,2
2011-08-01,A,3.5,11,4,3
2011-08-01,A,3.5,12,3,15
2011-08-01,A,4.0,4,1,0
2011-08-01,A,4.0,5,1,0
2011-08-01,A,4.0,6,1,0
2011-08-01,A,4.0,7,1,0
2011-08-01,A,4.0,8,1,0
2011-08-01,A,4.0,9,1,0
2011-08-01,A,4.0,10,1,0
2011-08-01,A,4.0,11,2,0
2011-08-01,A,4.0,12,3,1
2011-08-02,A,1.0,4,4,23
2011-08-02,A,1.0,5,5,57
2011-08-02,A,1.0,6,0,619
2011-08-02,A,1.0,7,0,619
2011-08-02,A,1.0,8,0,619
2011-08-02,A,1.0,9,0,619
2011-08-02,A,1.0,10,0,619
2011-08-02,A,1.0,11,0,619
2011-08-02,A,1.0,12,0,619
2011-08-02,A,1.5,4,4,15
2011-08-02,A,1.5,5,4,16
2011-08-02,A,1.5,6,3,27
2011-08-02,A,1.5,7,3,32
2011-08-02,A,1.5,8,2,55
2011-08-02,A,1.5,9,2,82
2011-08-02,A,1.5,10,0,619
2011-08-02,A,1.5,11,0,619
2011-08-02,A,1.5,12,0,619
2011-08-02,A,2.0,4,4,10
2011-08-02,A,2.0,5,4,11
2011-08-02,A,2.0,6,3,18
2011-08-02,A,2.0,7,3,22
2011-08-02,A,2.0,8,3,24
2011-08-02,A,2.0,9,2,35
2011-08-02,A,2.0,10,2,38
2011-08-02,A,2.0,11,2,44
2011-08-02,A,2.0,12,2,58
2011-08-02,A,2.5,4,4,4
2011-08-02,A,2.5,5,4,6
2011-08-02,A,2.5,6,4,6
2011-08-02,A,2.5,7,4,6
2011-08-02,A,2.5,8,3,14
2011-08-02,A,2.5,9,3,16
2011-08-02,A,2.5,10,2,28
2011-08-02,A,2.5,11,2,31
2011-08-02,A,2.5,12,2,32
2011-08-02,A,3.0,4,3,3
2011-08-02,A,3.0,5,3,3
2011-08-02,A,3.0,6,4,3
2011-08-02,A,3.0,7,4,3
2011-08-02,A,3.0,8,3,10
2011-08-02,A,3.0,9,3,11
2011-08-02,A,3.0,10,3,14
2011-08-02,A,3.0,11,2,24
2011-08-02,A,3.0,12,2,24
2011-08-02,A,3.5,4,2,0
2011-08-02,A,3.5,5,2,2
2011-08-02,A,3.5,6,3,2
2011-08-02,A,3.5,7,3,2
2011-08-02,A,3.5,8,3,9
2011-08-02,A,3.5,9,3,9
2011-08-02,A,3.5,10,3,9
2011-08-02,A,3.5,11,2,19
2011-08-02,A,3.5,12,2,19
2011-08-02,A,4.0,4,2,0
2011-08-02,A,4.0,5,2,0
2011-08-02,A,4.0,6,2,0
2011-08-02,A,4.0,7,3,2
2011-08-02,A,4.0,8,2,9
2011-08-02,A,4.0,9,2,9
2011-08-02,A,4.0,10,2,9
2011-08-02,A,4.0,11,2,9
2011-08-02,A,4.0,12,2,18
2011-08-03,A,1.0,4,7,21
2011-08-03,A,1.0,5,4,56
2011-08-03,A,1.0,6,0,553
2011-08-03,A,1.0,7,0,553
2011-08-03,A,1.0,8,0,553
2011-08-03,A,1.0,9,0,553
2011-08-03,A,1.0,10,0,553
2011-08-03,A,1.0,11,0,553
2011-08-03,A,1.0,12,0,553
2011-08-03,A,1.5,4,5,8
2011-08-03,A,1.5,5,6,9
2011-08-03,A,1.5,6,4,25
2011-08-03,A,1.5,7,3,39
2011-08-03,A,1.5,8,2,58
2011-08-03,A,1.5,9,1,90
2011-08-03,A,1.5,10,0,553
2011-08-03,A,1.5,11,0,553
2011-08-03,A,1.5,12,0,553
2011-08-03,A,2.0,4,5,6
2011-08-03,A,2.0,5,5,6
2011-08-03,A,2.0,6,3,18
2011-08-03,A,2.0,7,3,21
2011-08-03,A,2.0,8,3,27
2011-08-03,A,2.0,9,3,31
2011-08-03,A,2.0,10,2,47
2011-08-03,A,2.0,11,2,54
2011-08-03,A,2.0,12,1,73
2011-08-03,A,2.5,4,4,3
2011-08-03,A,2.5,5,5,4
2011-08-03,A,2.5,6,4,9
2011-08-03,A,2.5,7,3,15
2011-08-03,A,2.5,8,3,15
2011-08-03,A,2.5,9,3,18
2011-08-03,A,2.5,10,3,18
2011-08-03,A,2.5,11,2,32
2011-08-03,A,2.5,12,2,33
2011-08-03,A,3.0,4,3,3
2011-08-03,A,3.0,5,3,3
2011-08-03,A,3.0,6,4,3
2011-08-03,A,3.0,7,3,9
2011-08-03,A,3.0,8,3,12
2011-08-03,A,3.0,9,3,12
2011-08-03,A,3.0,10,3,13
2011-08-03,A,3.0,11,3,15
2011-08-03,A,3.0,12,2,26
2011-08-03,A,3.5,4,3,3
2011-08-03,A,3.5,5,3,3
2011-08-03,A,3.5,6,3,3
2011-08-03,A,3.5,7,2,9
2011-08-03,A,3.5,8,2,9
2011-08-03,A,3.5,9,2,9
2011-08-03,A,3.5,10,3,11
2011-08-03,A,3.5,11,3,11
2011-08-03,A,3.5,12,2,24
2011-08-03,A,4.0,4,3,3
2011-08-03,A,4.0,5,3,3
2011-08-03,A,4.0,6,3,3
2011-08-03,A,4.0,7,2,9
2011-08-03,A,4.0,8,2,9
2011-08-03,A,4.0,9,2,9
2011-08-03,A,4.0,10,2,9
2011-08-03,A,4.0,11,2,9
2011-08-03,A,4.0,12,2,9
2011-08-04,A,1.0,4,5,16
2011-08-04,A,1.0,5,5,65
2011-08-04,A,1.0,6,0,539
2011-08-04,A,1.0,7,0,539
2011-08-04,A,1.0,8,0,539
2011-08-04,A,1.0,9,0,539
2011-08-04,A,1.0,10,0,539
2011-08-04,A,1.0,11,0,539
2011-08-04,A,1.0,12,0,539
2011-08-04,A,1.5,4,5,4
2011-08-04,A,1.5,5,4,11
2011-08-04,A,1.5,6,4,19
2011-08-04,A,1.5,7,3,34
2011-08-04,A,1.5,8,3,47
2011-08-04,A,1.5,9,2,91
2011-08-04,A,1.5,10,0,539
2011-08-04,A,1.5,11,0,539
2011-08-04,A,1.5,12,0,539
2011-08-04,A,2.0,4,4,4
2011-08-04,A,2.0,5,4,5
2011-08-04,A,2.0,6,4,8
2011-08-04,A,2.0,7,3,14
2011-08-04,A,2.0,8,3,19
2011-08-04,A,2.0,9,2,33
2011-08-04,A,2.0,10,2,44
2011-08-04,A,2.0,11,2,56
2011-08-04,A,2.0,12,1,92
2011-08-04,A,2.5,4,4,1
2011-08-04,A,2.5,5,4,2
2011-08-04,A,2.5,6,4,2
2011-08-04,A,2.5,7,4,3
2011-08-04,A,2.5,8,4,4
2011-08-04,A,2.5,9,3,12
2011-08-04,A,2.5,10,2,21
2011-08-04,A,2.5,11,2,22
2011-08-04,A,2.5,12,2,23
2011-08-04,A,3.0,4,4,0
2011-08-04,A,3.0,5,4,0
2011-08-04,A,3.0,6,4,0
2011-08-04,A,3.0,7,4,0
2011-08-04,A,3.0,8,4,0
2011-08-04,A,3.0,9,4,0
2011-08-04,A,3.0,10,2,21
2011-08-04,A,3.0,11,2,21
2011-08-04,A,3.0,12,2,21
2011-08-04,A,3.5,4,3,0
2011-08-04,A,3.5,5,3,0
2011-08-04,A,3.5,6,3,0
2011-08-04,A,3.5,7,3,0
2011-08-04,A,3.5,8,4,0
2011-08-04,A,3.5,9,4,0
2011-08-04,A,3.5,10,3,9
2011-08-04,A,3.5,11,2,20
2011-08-04,A,3.5,12,2,20
2011-08-04,A,4.0,4,3,0
2011-08-04,A,4.0,5,3,0
2011-08-04,A,4.0,6,3,0
2011-08-04,A,4.0,7,3,0
2011-08-04,A,4.0,8,3,0
2011-08-04,A,4.0,9,3,0
2011-08-04,A,4.0,10,3,9
2011-08-04,A,4.0,11,3,9
2011-08-04,A,4.0,12,2,19
2011-08-05,A,1.0,4,5,17
2011-08-05,A,1.0,5,4,49
2011-08-05,A,1.0,6,0,471
2011-08-05,A,1.0,7,0,471
2011-08-05,A,1.0,8,0,471
2011-08-05,A,1.0,9,0,471
2011-08-05,A,1.0,10,0,471
2011-08-05,A,1.0,11,0,471
2011-08-05,A,1.0,12,0,471
2011-08-05,A,1.5,4,5,8
2011-08-05,A,1.5,5,4,13
2011-08-05,A,1.5,6,3,22
2011-08-05,A,1.5,7,2,31
2011-08-05,A,1.5,8,2,39
2011-08-05,A,1.5,9,4,66
2011-08-05,A,1.5,10,0,471
2011-08-05,A,1.5,11,0,471
2011-08-05,A,1.5,12,0,471
2011-08-05,A,2.0,4,4,7
2011-08-05,A,2.0,5,4,11
2011-08-05,A,2.0,6,4,11
2011-08-05,A,2.0,7,3,17
2011-08-05,A,2.0,8,3,21
2011-08-05,A,2.0,9,2,31
2011-08-05,A,2.0,10,2,33
2011-08-05,A,2.0,11,1,49
2011-08-05,A,2.0,12,2,72
2011-08-05,A,2.5,4,4,4
2011-08-05,A,2.5,5,4,4
